,hid,roomName,bedType,capacity,rackPrice,price,breakfast,features
10,0,Grand Deluxe Double Room with Breakfast,1 king bed,2,"THB 3,600            ","THB 1,836",Good breakfast included; Non-refundable,City view; Flat-screen TV; Air conditioning; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Cable channels; Laptop; Safe; Iron; Ironing facilities; Sitting area; Private entrance; Sofa; Hardwood or parquet floors; Dryer; Wardrobe or closet; Cleaning products; Shower; Hairdryer; Free toiletries; Toilet; Toilet paper; Minibar; Refrigerator; Wake-up service; Towels/Sheets (extra fee); Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More
0,1,Superior Twin Room,2 twin beds,2,"THB 1,400","THB 1,400",Very good breakfast included; Non-refundable,Air conditioning; Private bathroom; Free WiFi; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Entire unit located on ground floor; Toilet paper
1,1,Superior Twin Room,2 twin beds,2,"THB 1,430","THB 1,430", Very good   breakfast THB 250 ; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Free WiFi; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Entire unit located on ground floor; Toilet paper
2,1,Superior Double Room,1 full bed,2,"THB 1,400","THB 1,400",Very good breakfast included; Non-refundable,Air conditioning; Private bathroom; Free WiFi; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Entire unit located on ground floor; Upper floors accessible by elevator; Toilet paper; More
3,1,Superior Double Room,1 full bed,2,"THB 1,450","THB 1,450",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Free WiFi; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Entire unit located on ground floor; Upper floors accessible by elevator; Toilet paper; More
4,1,Junior Double Room,1 full bed,2,"THB 1,450","THB 1,450",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Free WiFi; Shower; Safe; TV; Telephone; Free toiletries; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Toilet paper; More
5,1,Junior Double Room,1 full bed,2,"THB 1,480","THB 1,480", Very good   breakfast THB 250 ; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Free WiFi; Shower; Safe; TV; Telephone; Free toiletries; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Toilet paper; More
6,1,Deluxe Double Room,1 full bed,2,"THB 1,480","THB 1,480", Very good   breakfast THB 250 ; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; DVD Player; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Upper floors accessible by elevator; Toilet paper; More
7,1,Deluxe Double Room,1 full bed,2,"THB 1,780","THB 1,780",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; DVD Player; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Upper floors accessible by elevator; Toilet paper; More
8,1,Deluxe Twin Room,2 twin beds,2,"THB 1,480","THB 1,480", Very good   breakfast THB 250 ; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; DVD Player; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Toilet paper; More
9,1,Deluxe Twin Room,2 twin beds,2,"THB 1,700","THB 1,700",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; DVD Player; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Toilet paper; More
10,1,Premier Double Room,1 full bed,2,"THB 1,900","THB 1,900",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Tea/Coffee maker; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; DVD Player; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Electric kettle; Wardrobe or closet; Towels; Upper floors accessible by elevator; Toilet paper; More
11,1,Premier Double Room,1 full bed,2,"THB 1,900","THB 1,900",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Tea/Coffee maker; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; DVD Player; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Electric kettle; Wardrobe or closet; Towels; Upper floors accessible by elevator; Toilet paper; More
12,1,Premier Twin Room,2 twin beds,2,"THB 1,900","THB 1,900",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Tea/Coffee maker; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; DVD Player; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Electric kettle; Wardrobe or closet; Towels; Upper floors accessible by elevator; Toilet paper; More
13,1,Premier Twin Room,2 twin beds,2,"THB 2,350","THB 2,350",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Tea/Coffee maker; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Free toiletries; DVD Player; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Electric kettle; Wardrobe or closet; Towels; Upper floors accessible by elevator; Toilet paper; More
14,1,Deluxe Triple Room,1 twin bed; and; 1 full bed,3,"THB 2,350","THB 2,350",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Shower; Safe; TV; Telephone; Hairdryer; Refrigerator; Sitting area; Free toiletries; DVD Player; Toilet; Satellite channels; Cable channels; Laptop safe; Wake-up service; Towels; Toilet paper; More
15,1,Deluxe Single Room,,t,,,,
16,1,Standard Single Room,,t,,,,
0,3,Suite with City View,Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 8,236            ","THB 5,025.79", Wonderful   breakfast THB 706 ; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Tea/Coffee maker; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower"
1,3,Suite with City View,Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 9,424            ","THB 5,602.52",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Tea/Coffee maker; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower"
2,3,Special Offer - Suite with City View,Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 8,236            ","THB 5,025.79", Wonderful   breakfast THB 706 ; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
3,3,Special Offer - Suite with City View,Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 9,424            ","THB 5,602.52",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
4,3,Suite with River View,Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 9,177            ","THB 5,600.17", Wonderful   breakfast THB 706 ; Non-refundable,"66 m²; Balcony with view; Balcony, River / City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; River view; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Tea/Coffee maker; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
5,3,Suite with River View,Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 10,367            ","THB 6,162.77",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, River / City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; River view; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Tea/Coffee maker; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
6,3,Special Offer - Suite with River View,Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 9,177            ","THB 5,600.17", Wonderful   breakfast THB 706 ; Non-refundable,"66 m²; Balcony with view; Balcony, City / River view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; River view; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
7,3,Special Offer - Suite with River View,Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 10,367            ","THB 6,162.77",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City / River view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; River view; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
8,3,Tower Club City View with Breakfast,,2,"THB 9,765            ","THB 5,959.15",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Minibar; Refrigerator; Microwave; Electric kettle; Coffee machine; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
9,3,Tower Club City View with Breakfast,,2,"THB 10,131            ","THB 6,022.71",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Minibar; Refrigerator; Microwave; Electric kettle; Coffee machine; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
10,3,Superior Family Suite (2 Adults + 2 Children),1 king bed,2,"THB 10,131            ","THB 6,022.71",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Tea/Coffee maker; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
11,3,Superior Family Suite (2 Adults + 2 Children),1 king bed,2,"THB 10,956            ","THB 6,512.93",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Tea/Coffee maker; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
12,3,Family Suite with River View (2 Adults + 2 Children),1 king bed,2,"THB 10,956            ","THB 6,512.93",Wonderful breakfast included; Non-refundable,"Family Room; 66 m²; Balcony with view; Balcony, River / City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; River view; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Tea/Coffee maker; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
13,3,Family Suite with River View (2 Adults + 2 Children),1 king bed,2,"THB 10,707            ","THB 6,533.53",Wonderful breakfast included; Non-refundable,"Family Room; 66 m²; Balcony with view; Balcony, River / City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; River view; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Tea/Coffee maker; Refrigerator; Microwave; Electric kettle; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
14,3,Tower Club Suite River View with Breakfast,,2,"THB 10,707            ","THB 6,533.53",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, River / City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; River view; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Minibar; Refrigerator; Microwave; Electric kettle; Coffee machine; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
15,3,Tower Club Suite River View with Breakfast,,2,"THB 11,545            ","THB 6,863.09",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, River / City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; River view; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Minibar; Refrigerator; Microwave; Electric kettle; Coffee machine; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
16,3,"Tower Club, Lounge Access, City View",Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 11,545            ","THB 6,863.09",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Minibar; Refrigerator; Microwave; Electric kettle; Coffee machine; Wake-up service; Executive Lounge Access; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
17,3,"Tower Club, Lounge Access, City View",Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 11,545            ","THB 6,863.09",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Minibar; Refrigerator; Microwave; Electric kettle; Coffee machine; Wake-up service; Executive Lounge Access; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
18,3,"Special Offer - Tower Club, Lounge Access, City View",Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 11,545            ","THB 6,863.09",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Minibar; Refrigerator; Microwave; Electric kettle; Coffee machine; Wake-up service; Executive Lounge Access; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
19,3,"Special Offer - Tower Club, Lounge Access, City View",Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 12,487            ","THB 7,423.34",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Minibar; Refrigerator; Microwave; Electric kettle; Coffee machine; Wake-up service; Executive Lounge Access; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
20,3,"Tower Club, Lounge Access, River View",Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 12,487            ","THB 7,423.34",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City / River view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; River view; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Minibar; Refrigerator; Microwave; Electric kettle; Coffee machine; Wake-up service; Executive Lounge Access; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
21,3,"Tower Club, Lounge Access, River View",Select your bed (if available); 1 king bed; 2 twin beds,2,"THB 19,398            ","THB 13,746.77",Wonderful breakfast included; Non-refundable,"66 m²; Balcony with view; Balcony, City / River view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Free WiFi; Balcony; River view; Pay-per-view channels; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Bidet; Toilet paper; Minibar; Refrigerator; Microwave; Electric kettle; Coffee machine; Wake-up service; Executive Lounge Access; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More"
