,hid,roomName,bedType,capacity,rackPrice,price,breakfast,features
0,0,6-Bed Mixed Dormitory Room,2 bunk beds,2,THB 637.20,THB 637.20,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper
1,0,6-Bed Mixed Dormitory Room,2 bunk beds,2,THB 771.12,THB 771.12,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper
2,0,4-Bed Mixed Dormitory Room,2 bunk beds,2,THB 771.12,THB 771.12,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
3,0,4-Bed Mixed Dormitory Room,2 bunk beds,2,"THB 1,542.78","THB 1,542.78",Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
4,0,Quadruple Room with Shared Bathroom,2 bunk beds,4,"THB 1,542.78","THB 1,542.78",Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; More
5,0,Quadruple Room with Shared Bathroom,2 bunk beds,4,"THB 1,913.38","THB 1,913.38",Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; More
6,0,Dormitory Room (6 Adults) with Shared Bathroom,6 bunk beds,6,"THB 1,913.38","THB 1,913.38",Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
7,0,Dormitory Room (6 Adults) with Shared Bathroom,6 bunk beds,6,THB 318.60,THB 318.60,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
8,0,Bed in 6-Bed Mixed Dormitory Room,1 bunk bed,t,THB 318.60,THB 318.60,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
9,0,Bed in 6-Bed Mixed Dormitory Room,1 bunk bed,t,THB 385.56,THB 385.56,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
10,0,Bed in 4-Bed Mixed Dormitory Room,1 bunk bed,t,THB 385.56,THB 385.56,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
11,0,Bed in 4-Bed Mixed Dormitory Room,1 bunk bed,t,THB 385.56,THB 385.56,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
12,0,Bed in 6-Bed Female Dormitory Room,1 bunk bed,t,THB 385.56,THB 385.56,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
13,0,Bed in 6-Bed Female Dormitory Room,1 bunk bed,t,THB 424.44,THB 424.44,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
14,0,Bed in 4-Bed Female Dormitory Room,1 bunk bed,t,THB 424.44,THB 424.44,Continental breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,Air conditioning; Free WiFi; Shower; Hairdryer; Shared bathroom; Free toiletries; Toilet; Shared toilet; Towels/Sheets (extra fee); Towels; Linens; Toilet paper; More
0,3,Apartment with Balcony,,4,"THB 1,888            ","THB 1,604.80",Non-refundable,"38 m²; Balcony with view; Balcony, City view; Flat-screen TV; Air conditioning; Private bathroom; Free WiFi; Balcony; Cable channels; Iron; Ironing facilities; Fan; Washing machine; Heating; Walk-in closet; Sofa; Wardrobe or closet; Cleaning products; Electric blankets; Sofa bed; Hairdryer; Free toiletries; Toilet paper; Kitchenette; Refrigerator; Microwave; Kitchen; Electric kettle; Kitchenware; Oven; Dining table; Towels/Sheets (extra fee); Towels; Linens; Upper floors accessible by elevator; Private apartment in building"
1,3,One-Bedroom Apartment,,2,,,,
0,5,Superior Double Room,1 full bed,2,"THB 1,999","THB 1,999",Breakfast THB 180; (optional); Non-refundable,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Minibar; Shower; Safe; Telephone; Hairdryer; Refrigerator; Sitting area; Free toiletries; Toilet; Satellite channels; Cable channels; Hardwood or parquet floors; Wardrobe or closet; Towels; Linens; Toilet paper
1,5,Superior Double Room,1 full bed,2,"THB 2,099","THB 2,099","Breakfast THB 180; (optional); FREE cancellation; before 11:59 PM on February 26, 2019; NO PREPAYMENT NEEDED – pay at the property",Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Minibar; Shower; Safe; Telephone; Hairdryer; Refrigerator; Sitting area; Free toiletries; Toilet; Satellite channels; Cable channels; Hardwood or parquet floors; Wardrobe or closet; Towels; Linens; Toilet paper
2,5,Grand Deluxe Double Room,1 full bed,2,"THB 2,199","THB 2,199",Breakfast THB 180; (optional); Non-refundable,Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Minibar; Shower; Safe; Telephone; Hairdryer; Refrigerator; Sitting area; Free toiletries; Toilet; Satellite channels; Cable channels; Hardwood or parquet floors; Wardrobe or closet; Towels; Linens; Toilet paper; More
3,5,Grand Deluxe Double Room,1 full bed,2,"THB 2,299","THB 2,299","Breakfast THB 180; (optional); FREE cancellation; before 11:59 PM on February 26, 2019; NO PREPAYMENT NEEDED – pay at the property",Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Minibar; Shower; Safe; Telephone; Hairdryer; Refrigerator; Sitting area; Free toiletries; Toilet; Satellite channels; Cable channels; Hardwood or parquet floors; Wardrobe or closet; Towels; Linens; Toilet paper; More
4,5,Executive Room,1 queen bed,2,"THB 3,299","THB 3,299","Continental breakfast included; FREE cancellation; before 11:59 PM on February 26, 2019; NO PREPAYMENT NEEDED – pay at the property",30 m²; Air conditioning; Private bathroom; Flat-screen TV; Free WiFi; Minibar; Shower; Safe; Telephone; Hairdryer; Refrigerator; Sitting area; Free toiletries; Toilet; Satellite channels; Cable channels; Sofa; Hardwood or parquet floors; Wardrobe or closet; Towels; Linens; Toilet paper; More
0,6,Deluxe King Room,1 queen bed,2,"THB 4,978.71","THB 4,978.71", Very good   breakfast THB 800 ; Non-refundable,38 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Wake-up service; Towels; Upper floors accessible by elevator
1,6,Deluxe King Room,1 queen bed,2,"THB 5,531.90","THB 5,531.90"," Very good   breakfast THB 800 ; FREE cancellation; before 11:59 PM on February 26, 2019; NO PREPAYMENT NEEDED – pay at the property",38 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Wake-up service; Towels; Upper floors accessible by elevator
2,6,Deluxe Room with Two Single Beds,2 twin beds,2,"THB 4,978.71","THB 4,978.71", Very good   breakfast THB 800 ; Non-refundable,38 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Wake-up service; Towels; Upper floors accessible by elevator; More
3,6,Deluxe Room with Two Single Beds,2 twin beds,2,"THB 5,531.90","THB 5,531.90"," Very good   breakfast THB 800 ; FREE cancellation; before 11:59 PM on February 26, 2019; NO PREPAYMENT NEEDED – pay at the property",38 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Wake-up service; Towels; Upper floors accessible by elevator; More
4,6,Premium Deluxe King Room with City View,1 queen bed,2,"THB 5,761.41","THB 5,761.41", Very good   breakfast THB 800 ; Non-refundable,38 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Wake-up service; Towels; Upper floors accessible by elevator; More
5,6,Premium Deluxe King Room with City View,1 queen bed,2,"THB 6,355.80","THB 6,355.80"," Very good   breakfast THB 800 ; FREE cancellation; before 6:00 PM on March 1, 2019; NO PREPAYMENT NEEDED – pay at the property",38 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Wake-up service; Towels; Upper floors accessible by elevator; More
6,6,Premium Deluxe Twin Room with City View,2 twin beds,2,"THB 5,761.41","THB 5,761.41", Very good   breakfast THB 800 ; Non-refundable,38 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Wake-up service; Towels; Upper floors accessible by elevator; More
7,6,Premium Deluxe Twin Room with City View,2 twin beds,2,"THB 6,355.80","THB 6,355.80"," Very good   breakfast THB 800 ; FREE cancellation; before 6:00 PM on March 1, 2019; NO PREPAYMENT NEEDED – pay at the property",38 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Wake-up service; Towels; Upper floors accessible by elevator; More
8,6,Deluxe Executive King Room with Lounge Access,1 queen bed,2,"THB 7,526.91","THB 7,526.91",Very good breakfast included; Non-refundable,38 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Wake-up service; Executive Lounge Access; Towels; Upper floors accessible by elevator; More
9,6,Deluxe Executive King Room with Lounge Access,1 queen bed,2,"THB 7,885.90","THB 7,885.90"," Very good   breakfast THB 800 ; FREE cancellation; before 6:00 PM on March 1, 2019; NO PREPAYMENT NEEDED – pay at the property",38 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Wake-up service; Executive Lounge Access; Towels; Upper floors accessible by elevator; More
10,6,"Deluxe King Suite, Lounge Access, Separate Living Room",1 queen bed,2,"THB 9,763.21","THB 9,763.21",Very good breakfast included; Non-refundable,60 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Coffee machine; Wake-up service; Executive Lounge Access; Towels; Upper floors accessible by elevator; More
11,6,"Deluxe King Suite, Lounge Access, Separate Living Room",1 queen bed,2,"THB 10,357.60","THB 10,357.60"," Very good   breakfast THB 800 ; FREE cancellation; before 6:00 PM on March 1, 2019; NO PREPAYMENT NEEDED – pay at the property",60 m²; City view; Flat-screen TV; Air conditioning; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Ironing facilities; Sitting area; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Tea/Coffee maker; Minibar; Electric kettle; Coffee machine; Wake-up service; Executive Lounge Access; Towels; Upper floors accessible by elevator; More
0,7,Studio Twin Room,2 twin beds,2,"THB 4,799.20","THB 4,799.20",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,36 m²; City view; Flat-screen TV; Soundproof; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Iron; Ironing facilities; Sitting area; Heating; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Minibar; Kitchenette; Refrigerator; Microwave; Dining area; Electric kettle; Kitchenware; Stovetop; Towels; Linens; Upper floors accessible by elevator; Walk-in shower
1,7,Studio Twin Room,2 twin beds,2,"THB 4,799.20","THB 4,799.20",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,36 m²; City view; Flat-screen TV; Soundproof; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Safe; Iron; Ironing facilities; Sitting area; Heating; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Minibar; Kitchenette; Refrigerator; Microwave; Dining area; Electric kettle; Kitchenware; Stovetop; Towels; Linens; Upper floors accessible by elevator; Walk-in shower
2,7,Studio King Room,1 king bed,2,"THB 4,799.20","THB 4,799.20",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,36 m²; City view; Flat-screen TV; Air conditioning; Soundproof; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Heating; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Minibar; Kitchenette; Refrigerator; Microwave; Dining area; Electric kettle; Kitchenware; Stovetop; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More
3,7,Studio King Room,1 king bed,2,"THB 5,519.20","THB 5,519.20",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,36 m²; City view; Flat-screen TV; Air conditioning; Soundproof; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Heating; Interconnecting room(s) available; Sofa; Hardwood or parquet floors; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Minibar; Kitchenette; Refrigerator; Microwave; Dining area; Electric kettle; Kitchenware; Stovetop; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More
4,7, One-Bedroom Suite,,2,"THB 5,519.20","THB 5,519.20",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,48 m²; City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Washing machine; Heating; Sofa; Hardwood or parquet floors; Dryer; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Minibar; Kitchenette; Refrigerator; Microwave; Dining area; Electric kettle; Kitchenware; Stovetop; Toaster; Dining table; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More
5,7, One-Bedroom Suite,,2,"THB 6,879.20","THB 6,879.20",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,48 m²; City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Washing machine; Heating; Sofa; Hardwood or parquet floors; Dryer; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Minibar; Kitchenette; Refrigerator; Microwave; Dining area; Electric kettle; Kitchenware; Stovetop; Toaster; Dining table; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More
6,7, One-Bedroom Premier,,2,"THB 5,759.20","THB 5,759.20",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,54 m²; City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Washing machine; Heating; Sofa; Hardwood or parquet floors; Dryer; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Minibar; Kitchenette; Refrigerator; Microwave; Dining area; Electric kettle; Kitchenware; Stovetop; Toaster; Dining table; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More
7,7, One-Bedroom Premier,,2,"THB 7,119.20","THB 7,119.20",Very good breakfast included; Non-refundable; NO PREPAYMENT NEEDED – pay at the property,54 m²; City view; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Laptop safe; Safe; Iron; Ironing facilities; Sitting area; Washing machine; Heating; Sofa; Hardwood or parquet floors; Dryer; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Toilet paper; Minibar; Kitchenette; Refrigerator; Microwave; Dining area; Electric kettle; Kitchenware; Stovetop; Toaster; Dining table; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More
0,8,Superior Twin Room,2 twin beds,2,"THB 2,530.55","THB 2,530.55"," Good   breakfast THB 412 ; FREE cancellation; before 6:00 PM on March 1, 2019; NO PREPAYMENT NEEDED – pay at the property",City view; Flat-screen TV; Air conditioning; Soundproof; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Ironing facilities; Sitting area; Interconnecting room(s) available; Private entrance; Sofa; Dryer; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Guest bathroom; Toilet paper; Tea/Coffee maker; Minibar; Refrigerator; Dining area; Electric kettle; Dining table; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Entire unit wheelchair accessible; Toilet with grab rails; Adapted bath; Roll-in shower; Walk-in shower
1,8,Superior Twin Room,2 twin beds,2,"THB 3,236.75","THB 3,236.75","Good breakfast included; FREE cancellation; before 6:00 PM on March 1, 2019; NO PREPAYMENT NEEDED – pay at the property",City view; Flat-screen TV; Air conditioning; Soundproof; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Cable channels; Laptop safe; Safe; Ironing facilities; Sitting area; Interconnecting room(s) available; Private entrance; Sofa; Dryer; Wardrobe or closet; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Guest bathroom; Toilet paper; Tea/Coffee maker; Minibar; Refrigerator; Dining area; Electric kettle; Dining table; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Entire unit wheelchair accessible; Toilet with grab rails; Adapted bath; Roll-in shower; Walk-in shower
2,8,Privilege King Room,1 king bed,2,"THB 3,942.95","THB 3,942.95","Good breakfast included; FREE cancellation; before 6:00 PM on March 1, 2019; NO PREPAYMENT NEEDED – pay at the property",City view; Flat-screen TV; Air conditioning; Soundproof; Private bathroom; Free WiFi; View; TV; Telephone; Satellite channels; Cable channels; Laptop safe; iPod dock; Safe; Iron; Ironing facilities; Sitting area; Private entrance; Sofa; Dryer; Wardrobe or closet; Sofa bed; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Guest bathroom; Toilet paper; Minibar; Refrigerator; Dining area; Electric kettle; Coffee machine; Dining table; Wake-up service; Executive Lounge Access; Towels; Linens; Upper floors accessible by elevator; Walk-in shower; More
3,8,Superior King Room,,2,,,,
0,10,Deluxe Twin Room - Non-Smoking,2 twin beds,2,"THB 2,763.60","THB 2,763.60",Very good breakfast included; Non-refundable,32 m²; Pool view; Flat-screen TV; Air conditioning; Soundproof; Private bathroom; Free WiFi; View; TV; Telephone; Video; Satellite channels; Cable channels; Safe; Hot tub; Iron; Ironing facilities; Sitting area; Extra long beds (> 6.5 ft); Interconnecting room(s) available; Dryer; Wardrobe or closet; Cleaning products; Drying rack for clothing; Sofa bed; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Guest bathroom; Bidet; Toilet paper; Minibar; Electric kettle; Coffee machine; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Entire unit wheelchair accessible; Walk-in shower
1,10,Deluxe Twin Room - Non-Smoking,2 twin beds,2,"THB 3,013.12","THB 3,013.12"," Very good   breakfast THB 648 ; FREE cancellation; before 4:00 PM on February 28, 2019; NO PREPAYMENT NEEDED – pay at the property",32 m²; Pool view; Flat-screen TV; Air conditioning; Soundproof; Private bathroom; Free WiFi; View; TV; Telephone; Video; Satellite channels; Cable channels; Safe; Hot tub; Iron; Ironing facilities; Sitting area; Extra long beds (> 6.5 ft); Interconnecting room(s) available; Dryer; Wardrobe or closet; Cleaning products; Drying rack for clothing; Sofa bed; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Guest bathroom; Bidet; Toilet paper; Minibar; Electric kettle; Coffee machine; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Entire unit wheelchair accessible; Walk-in shower
2,10,Premier Twin Room - Non-Smoking,2 twin beds,2,"THB 3,234.40","THB 3,234.40",Very good breakfast included; Non-refundable,36 m²; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Video; Satellite channels; Cable channels; Safe; Hot tub; Iron; Ironing facilities; Sitting area; Extra long beds (> 6.5 ft); Interconnecting room(s) available; Sofa; Dryer; Wardrobe or closet; Cleaning products; Drying rack for clothing; Sofa bed; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Guest bathroom; Bidet; Toilet paper; Minibar; Dining area; Electric kettle; Coffee machine; Dining table; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Entire unit wheelchair accessible; Walk-in shower; More
3,10,Premier Twin Room - Non-Smoking,2 twin beds,2,"THB 3,234.40","THB 3,234.40",Very good breakfast included; Non-refundable,36 m²; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Video; Satellite channels; Cable channels; Safe; Hot tub; Iron; Ironing facilities; Sitting area; Extra long beds (> 6.5 ft); Interconnecting room(s) available; Sofa; Dryer; Wardrobe or closet; Cleaning products; Drying rack for clothing; Sofa bed; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Guest bathroom; Bidet; Toilet paper; Minibar; Dining area; Electric kettle; Coffee machine; Dining table; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Entire unit wheelchair accessible; Walk-in shower; More
4,10,Premier Twin Room - Smoking,2 twin beds,2,"THB 3,234.40","THB 3,234.40",Very good breakfast included; Non-refundable,36 m²; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Video; Satellite channels; Cable channels; Safe; Hot tub; Iron; Ironing facilities; Sitting area; Extra long beds (> 6.5 ft); Interconnecting room(s) available; Sofa; Dryer; Wardrobe or closet; Cleaning products; Drying rack for clothing; Sofa bed; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Guest bathroom; Bidet; Toilet paper; Minibar; Dining area; Electric kettle; Coffee machine; Dining table; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Entire unit wheelchair accessible; Walk-in shower; More
5,10,Premier Twin Room - Smoking,2 twin beds,2,"THB 3,601.62","THB 3,601.62"," Very good   breakfast THB 648 ; FREE cancellation; before 4:00 PM on February 28, 2019; NO PREPAYMENT NEEDED – pay at the property",36 m²; Flat-screen TV; Air conditioning; Soundproof; Bathtub; Private bathroom; Free WiFi; View; TV; Telephone; Video; Satellite channels; Cable channels; Safe; Hot tub; Iron; Ironing facilities; Sitting area; Extra long beds (> 6.5 ft); Interconnecting room(s) available; Sofa; Dryer; Wardrobe or closet; Cleaning products; Drying rack for clothing; Sofa bed; Shower; Hairdryer; Bathrobe; Free toiletries; Toilet; Slippers; Bathtub or shower; Guest bathroom; Bidet; Toilet paper; Minibar; Dining area; Electric kettle; Coffee machine; Dining table; Wake-up service; Towels; Linens; Upper floors accessible by elevator; Entire unit wheelchair accessible; Walk-in shower; More
